breast_ink4_msk_2021:P-0006315-T01-IM5	FLT1,CDH1,CBL,PIK3CA,ATRX
breast_msk_2018:P-0006315-T01-IM5	FLT1,CDH1,CBL,PIK3CA,ATRX
breast_ink4_msk_2021:P-0006335-T01-IM5	BRCA2,COP1,GLI1,KMT2C,RECQL4,AR,STAT5A,PIK3C3,RASA1,CDH1,TBX3,PIK3CA,CREBBP,ARID1A
breast_msk_2018:P-0006335-T01-IM5	BRCA2,COP1,GLI1,KMT2C,RECQL4,AR,STAT5A,PIK3C3,RASA1,CDH1,TBX3,PIK3CA,CREBBP,ARID1A
breast_ink4_msk_2021:P-0006335-T02-IM6	BRCA2,GLI1,KMT2C,RECQL4,STAT5A,PIK3C3,AXL,RASA1,CDH1,TBX3,PIK3CA,SHOC2,EPAS1,CREBBP,PIK3R1,ARID1A
breast_msk_2018:P-0006348-T01-IM5	ANKRD11,CDH1
breast_ink4_msk_2021:P-0006355-T01-IM5	NCOR1,CDKN2A,GRIN2A,TP53,CDH1,TET2,GNAS,PIK3CA,BRD4,EIF4A2,KDM6A
breast_msk_2018:P-0006355-T01-IM5	NCOR1,CDKN2A,GRIN2A,TP53,CDH1,TET2,GNAS,PIK3CA,BRD4,EIF4A2,KDM6A
breast_ink4_msk_2021:P-0006424-T03-IM6	PIK3R2,PTEN,CDH1,RHOA,CBFB,ARID1A
breast_ink4_msk_2021:P-0006447-T01-IM5	KMT2A,CDH1
breast_msk_2018:P-0006447-T01-IM5	KMT2A,CDH1
breast_msk_2018:P-0006489-T01-IM5	MSH2,TP53,SMAD4,ROS1,PTEN,CDH1,NF1,MAP3K1
breast_ink4_msk_2021:P-0006489-T01-IM5	MSH2,TP53,SMAD4,ROS1,PTEN,CDH1,NF1,MAP3K1
breast_msk_2018:P-0006631-T02-IM5	PIK3CA,CDH1
breast_ink4_msk_2021:P-0006631-T04-IM6	FOXA1,BLM,CDH1,ESR1,PIK3CA,EP300
breast_msk_2018:P-0006723-T01-IM5	SMAD4,PNRC1,BLM,FGFR4,CDH1,SPOP,PIK3CA,ZFHX3,MCL1
breast_ink4_msk_2021:P-0006723-T01-IM5	SMAD4,PNRC1,BLM,FGFR4,CDH1,SPOP,PIK3CA,ZFHX3,MCL1
breast_ink4_msk_2021:P-0006787-T01-IM5	SMARCA4,BARD1,XIAP,RAD51C,PDGFRA,DNMT3A,RAD21,H3C11,FBXW7,PIK3CA,FGFR3,EPHA7,EIF4A2,MDM4
breast_msk_2018:P-0006787-T01-IM5	SMARCA4,BARD1,XIAP,RAD51C,PDGFRA,DNMT3A,RAD21,H3C11,FBXW7,PIK3CA,FGFR3,EPHA7,EIF4A2,MDM4
breast_ink4_msk_2021:P-0006847-T02-IM6	GATA3,IDH2,JUN,FGFR1,BRD4,ERRFI1,ARID1A
breast_msk_2018:P-0006910-T01-IM5	ALK,GRIN2A,KMT2C,ERBB2,FOXA1,CDH1,TBX3
breast_ink4_msk_2021:P-0006910-T02-IM6	RB1,GRIN2A,KMT2C,ERBB2,FOXA1,KIT,TBX3,CDH1
breast_msk_2018:P-0006910-T02-IM6	RB1,GRIN2A,KMT2C,ERBB2,FOXA1,KIT,TBX3,CDH1
breast_msk_2018:P-0006937-T01-IM5	PTCH1,CDH1
breast_msk_2018:P-0007100-T01-IM5	CDH1,TBX3,CBL,PIK3CA,EGFR
breast_msk_2018:P-0007129-T01-IM5	RICTOR,EZH2,ETV6,NOTCH4,TP53,JAK3,CDH1,PDGFRA,ABL1,FAT1,CREBBP
breast_ink4_msk_2021:P-0007129-T01-IM5	RICTOR,EZH2,ETV6,NOTCH4,TP53,JAK3,CDH1,PDGFRA,ABL1,FAT1,CREBBP
breast_ink4_msk_2021:P-0007129-T02-IM5	RICTOR,SMARCA4,ETV6,NOTCH4,TP53,CDH1,PDGFRA,ARID5B,LATS1,RAD21,IDH2,RHOA,FAT1,CREBBP,MYD88
breast_msk_2018:P-0007129-T02-IM5	RICTOR,SMARCA4,ETV6,NOTCH4,TP53,CDH1,PDGFRA,ARID5B,LATS1,RAD21,IDH2,RHOA,FAT1,CREBBP,MYD88
breast_msk_2018:P-0007282-T01-IM5	LATS2,AKT1,AR,KMT2C,RARA,TNFAIP3,ESR1,MTOR,FGFR4
breast_ink4_msk_2021:P-0007282-T01-IM5	LATS2,AKT1,AR,KMT2C,RARA,TNFAIP3,ESR1,MTOR,FGFR4
breast_ink4_msk_2021:P-0007288-T02-IM6	AKT1,GPS2,CTCF,PIK3CA,MAP3K1
breast_ink4_msk_2021:P-0007559-T01-IM5	BRCA2,PIK3CG,MET,ANKRD11,ESR1,TBX3,FANCC,CDH1
breast_msk_2018:P-0007559-T01-IM5	BRCA2,PIK3CG,MET,ANKRD11,ESR1,TBX3,FANCC,CDH1
breast_msk_2018:P-0007566-T01-IM5	PTEN,NTRK2,CDH1
breast_ink4_msk_2021:P-0007577-T01-IM5	KMT2C,PDGFRA,PTPRS,AR,PAK5,ERBB2,IRS1,NF1,PIK3CA,SOX9,GLI1,ARID2,AXIN2,CDH1,KMT2A,ATR,TSC2,ZFHX3,TP63,ARID1B,NCOA3,PTCH1,TBX3,SOCS1
breast_msk_2018:P-0007577-T01-IM5	KMT2C,PDGFRA,PTPRS,AR,PAK5,ERBB2,IRS1,NF1,PIK3CA,SOX9,GLI1,ARID2,AXIN2,CDH1,KMT2A,ATR,TSC2,ZFHX3,TP63,ARID1B,NCOA3,PTCH1,TBX3,SOCS1
breast_msk_2018:P-0007758-T01-IM5	GPS2,MAP2K4,PIK3CA,CDH1
breast_ink4_msk_2021:P-0007758-T01-IM5	GPS2,MAP2K4,PIK3CA,CDH1
breast_msk_2018:P-0007759-T01-IM5	CDC73,INPP4B,RUNX1
breast_msk_2018:P-0007902-T01-IM5	IKBKE,MST1R,PIK3CA,CDH1
breast_msk_2018:P-0007988-T01-IM5	ZRSR2,NCOR1,PIK3CA
breast_ink4_msk_2021:P-0008007-T01-IM5	POLE,ERBB2,ERBB3,CDH1
breast_msk_2018:P-0008007-T01-IM5	POLE,ERBB2,ERBB3,CDH1
breast_ink4_msk_2021:P-0008024-T02-IM6	RB1,GATA3,TSHR,FLT4,PIK3CA,KMT2D,ATRX
breast_ink4_msk_2021:P-0008334-T02-IM6	STAT5A,MAP2K4,ROS1,ERG,ESR1,PIK3CA,NOTCH2
breast_ink4_msk_2021:P-0008346-T02-IM6	SH2B3,RB1,NCOR1,AKT1,TP53,FOXA1
breast_msk_2018:P-0008369-T01-IM5	CDH1
breast_ink4_msk_2021:P-0008386-T01-IM5	GATA3,ARID1A,FAT1
breast_msk_2018:P-0008386-T01-IM5	GATA3,ARID1A,FAT1
breast_msk_2018:P-0008398-T01-IM5	INSR,EPHA3,KMT2C,CDH1
breast_ink4_msk_2021:P-0008398-T01-IM5	INSR,EPHA3,KMT2C,CDH1
breast_ink4_msk_2021:P-0008398-T02-IM6	NTRK1,EPHA3,RECQL,KMT2C,CDK4,CDH1,BRD4
breast_ink4_msk_2021:P-0008398-T03-IM6	EPHA3,RECQL,KMT2C,DROSHA,RAD51C,CDH1,KIT,JAK1,ZFHX3,MEF2B
breast_ink4_msk_2021:P-0008398-T04-IM6	EPHA3,KMT2C,FLT1,RAD51C,CDH1,ATRX
breast_ink4_msk_2021:P-0008398-T05-IM6	NTRK1,EPHA3,RECQL,KMT2C,IGF1R,CDK4,CDH1
breast_ink4_msk_2021:P-0008423-T02-IM6	BRCA2,CUL3,ALK,TP53,CDH1
breast_msk_2018:P-0008424-T01-IM5	CDH1
breast_msk_2018:P-0008448-T01-IM5	NSD1,CDH1
breast_ink4_msk_2021:P-0008448-T01-IM5	NSD1,CDH1
breast_msk_2018:P-0008478-T01-IM5	BCL6,PIK3CA,CDH1
breast_msk_2018:P-0008481-T02-IM5	PTEN,CDH1
breast_msk_2018:P-0008572-T01-IM5	APC,RAD51C,CDH1,PIK3CA,NF1,ZFHX3,KMT2D,FOXL2,ATM
breast_ink4_msk_2021:P-0008574-T01-IM5	TSHR,H1-2,NTRK2,ESR1
breast_msk_2018:P-0008574-T01-IM5	TSHR,H1-2,NTRK2,ESR1
breast_ink4_msk_2021:P-0008574-T02-IM6	TSHR,H1-2,FOXL2,ESR1
breast_ink4_msk_2021:P-0008574-T03-IM6	ERBB4,PIK3C2G,PIK3CG,PIK3C3,STAT5B,ESR1,PRDM14,FH,CSDE1
breast_msk_2018:P-0008595-T02-IM5	GATA2,NOTCH4,GRIN2A,DICER1,CDH1,KDM5A,MAP3K1,PIK3CA,ATR,ARID1A
breast_msk_2018:P-0008647-T01-IM5	PIK3C2G,KMT2C,IL7R,E2F3,AURKB,PTPRS,FANCA,CENPA,NF1,NFE2L2,DOT1L,RAD50,APC,CDH1,PDGFRB,TSC2,NSD1,H3-3B,SDHC,MPL,ACVR1,ARID1B,MED12,PTEN,PARP1,PIK3R1,MAP3K1
breast_ink4_msk_2021:P-0008647-T01-IM5	PIK3C2G,KMT2C,IL7R,E2F3,AURKB,PTPRS,FANCA,CENPA,NF1,NFE2L2,DOT1L,RAD50,APC,CDH1,PDGFRB,TSC2,NSD1,H3-3B,SDHC,MPL,ACVR1,ARID1B,MED12,PTEN,PARP1,PIK3R1,MAP3K1
breast_ink4_msk_2021:P-0008846-T02-IM6	TP53
breast_msk_2018:P-0008952-T01-IM5	NCOA3,RAD50,REL,PIK3CA
breast_msk_2018:P-0008970-T01-IM5	NCOR1,TSC1,TP53,MLH1,CDH1,CBFB
breast_ink4_msk_2021:P-0008970-T01-IM5	NCOR1,TSC1,TP53,MLH1,CDH1,CBFB
breast_msk_2018:P-0008994-T01-IM5	IDH1,MDC1,SETD2,TP53,NOTCH1,BRCA1,CDH1,JUN,KMT2A,RAD52,JAK1,PIK3CA,CREBBP,CHEK2,ATM
breast_msk_2018:P-0008998-T01-IM5	NCOA3,ASXL1,PIK3R3,PTEN,BRAF,FLT4,PIK3CA,KRAS
breast_ink4_msk_2021:P-0009122-T05-IM6	KDR,TP53,MAP2K4,RAC1,ATR,PIK3CA,PIK3R1
breast_msk_2018:P-0009137-T01-IM5	FLT4,PIK3CA,KMT2C
breast_ink4_msk_2021:P-0009150-T02-IM6	CREBBP,SPEN
breast_ink4_msk_2021:P-0009367-T01-IM5	MAP2K2,CDH1,TBX3,FGFR1,NF1,PIK3CA,MAP3K1
breast_ink4_msk_2021:P-0009367-T02-IM5	MAP2K2,CDH1,TBX3,FGFR1,NF1,PIK3CA,MAP3K1
breast_msk_2018:P-0009430-T01-IM5	RARA,MED12
breast_ink4_msk_2021:P-0009498-T01-IM5	DDR2,MAP2K4,PTEN,FOXP1,MAP3K1
breast_msk_2018:P-0009630-T01-IM5	NCOR1,FOXA1,TP53,CDH1
breast_msk_2018:P-0009692-T01-IM5	KDR,AKT1,CD276,TP53,CDH1,EPHA7,FOXL2,PTPRS
breast_ink4_msk_2021:P-0009692-T01-IM5	KDR,AKT1,CD276,TP53,CDH1,EPHA7,FOXL2,PTPRS
breast_ink4_msk_2021:P-0009700-T02-IM6	NCOR1,KMT2C,TP53,ANKRD11,ARID5B,PALB2,MAP2K1,ATR,PIK3CA,BRD4
breast_ink4_msk_2021:P-0009738-T01-IM5	PIK3CA
breast_msk_2018:P-0009738-T01-IM5	PIK3CA
breast_msk_2018:P-0009822-T01-IM5	CDH1,DNMT3B,ERBB2,TP53
breast_ink4_msk_2021:P-0009878-T01-IM5	GATA3,CDH1,ESR1,RHOA,CBFB,PIK3CA
breast_msk_2018:P-0009878-T01-IM5	GATA3,CDH1,ESR1,RHOA,CBFB,PIK3CA
breast_ink4_msk_2021:P-0009897-T01-IM5	TSC1,PRDM1,MGA,ALK,SPEN,PIK3CA,KMT2D,GLI1,ARID1A,CDH1,MTOR,JAK1,TSC2,NSD1,CDKN2A,NCOA3,TP53,CIC,MAP3K1
breast_ink4_msk_2021:P-0009907-T01-IM5	DAXX,ARID2,FOXA1,CDH1,PMS1,PIK3CA,NSD1,PTPRT,MAP3K1
breast_msk_2018:P-0009907-T01-IM5	DAXX,ARID2,FOXA1,CDH1,PMS1,PIK3CA,NSD1,PTPRT,MAP3K1
breast_msk_2018:P-0009966-T01-IM5	COP1,TRAF7,CDH1,FGFR4,PIK3CA
breast_msk_2018:P-0010201-T01-IM5	NCOR1,KMT2C,ERBB2,CDH1,TBX3,RUNX1
breast_ink4_msk_2021:P-0010201-T01-IM5	NCOR1,KMT2C,ERBB2,CDH1,TBX3,RUNX1
breast_ink4_msk_2021:P-0010245-T01-IM5	ERCC2,CDH1,FGFR4,PIK3CA,CCND2
breast_msk_2018:P-0010245-T01-IM5	ERCC2,CDH1,FGFR4,PIK3CA,CCND2
breast_msk_2018:P-0010321-T01-IM5	SF3B1,ERBB2,CDH1
breast_ink4_msk_2021:P-0010321-T01-IM5	SF3B1,ERBB2,CDH1
breast_msk_2018:P-0010419-T02-IM6	PTEN,CBFB,CDH1
breast_ink4_msk_2021:P-0010431-T01-IM5	CBFB,ERBB2,ARID1A,CDH1
breast_msk_2018:P-0010431-T01-IM5	CBFB,ERBB2,ARID1A,CDH1
breast_ink4_msk_2021:P-0010655-T01-IM5	ERBB3,PTCH1,ERBB2,CDH1,TBX3
breast_msk_2018:P-0010655-T01-IM5	ERBB3,PTCH1,ERBB2,CDH1,TBX3
breast_msk_2018:P-0010800-T01-IM5	MAP2K4,CDH1,PIK3CA,ARID5B
breast_msk_2018:P-0010807-T01-IM5	CDH1,PIK3CA,MEN1
breast_msk_2018:P-0010869-T01-IM5	PIK3CA
breast_msk_2018:P-0010917-T01-IM5	NOTCH3,YAP1,ANKRD11,TERT,CDH1,TBX3,CTNNB1,PIK3CA,MSH6
breast_ink4_msk_2021:P-0010917-T01-IM5	NOTCH3,YAP1,ANKRD11,TERT,CDH1,TBX3,CTNNB1,PIK3CA,MSH6
breast_ink4_msk_2021:P-0010930-T02-IM6	GATA3
breast_ink4_msk_2021:P-0010930-T03-IM6	COP1,GATA3
breast_ink4_msk_2021:P-0010939-T01-IM5	PIK3CA
breast_ink4_msk_2021:P-0011048-T02-IM6	KMT2C,KMT2A,RAD21,FGFR1,CIC
breast_msk_2018:P-0011176-T01-IM5	CBFB,PIK3CA,CDH1
breast_ink4_msk_2021:P-0011415-T02-IM6	GATA3,ESR1
breast_ink4_msk_2021:P-0011420-T02-IM6	IKBKE,RAD50,MAP2K4,NOTCH1,FOXA1,DCUN1D1,DNMT3A,IGF2,FLT4,PIK3CA,FAT1
breast_ink4_msk_2021:P-0011567-T02-IM6	PIK3C2G,TAP1,KMT2C,JAK3,NOTCH3,PIK3C3,DICER1,STAG2,TEK,BRCA1,AMER1,CENPA,ASXL1,ESR1,DNMT1,PIK3CB,KMT2D,RAD50,GRIN2A,KMT2B,ARID2,CDH1,MTOR,BCOR,RAD54L,RUNX1,NSD1,CEBPA,NPM1,INSR,TP63,H3-3B,IFNGR1,PMS2,NCOA3,TGFBR2,MAX,ROS1,RAD52
breast_msk_2018:P-0011590-T01-IM5	CTCF,CDH1
breast_msk_2018:P-0011593-T01-IM5	ANKRD11,MED12,CDH1,STAG2,PIK3CA
breast_msk_2018:P-0012130-T01-IM5	RICTOR,CDH1
breast_ink4_msk_2021:P-0012146-T02-IM6	CDH1,TSC2,STAG2,ESR1
breast_ink4_msk_2021:P-0012204-T01-IM5	FLT3,GATA3,PTCH1,SPEN,BRAF,STAG2,KDM6A
breast_ink4_msk_2021:P-0012223-T03-IM6	NF1,PIK3CA
breast_ink4_msk_2021:P-0012243-T01-IM5	MAP3K1,CDH1
breast_msk_2018:P-0012243-T01-IM5	MAP3K1,CDH1
breast_msk_2018:P-0012362-T01-IM5	TBX3,BCOR,FLT1,CDH1
breast_ink4_msk_2021:P-0012534-T01-IM5	RNF43,TP53,PAK5,CDH1,EPHB1,ARID5B,PIK3CA,HNF1A,ATRX
breast_msk_2018:P-0012534-T01-IM5	RNF43,TP53,PAK5,CDH1,EPHB1,ARID5B,PIK3CA,HNF1A,ATRX
breast_ink4_msk_2021:P-0012534-T02-IM6	FLT3,TP53,PAK5,YAP1,ASXL2,CDH1,ARID5B,PIK3CA,HNF1A,FAT1,MSH3,ATRX
breast_ink4_msk_2021:P-0012601-T02-IM6	PIK3CA
breast_ink4_msk_2021:P-0012632-T01-IM5	PTEN,FOXA1,RUNX1,CDH1
breast_msk_2018:P-0012632-T01-IM5	PTEN,FOXA1,RUNX1,CDH1
breast_ink4_msk_2021:P-0012632-T02-IM6	PTEN,FOXA1,CDH1,ESR1,RUNX1,ETV1
breast_msk_2018:P-0012634-T01-IM5	AKT1,CBFB,CDH1
breast_msk_2018:P-0012820-T01-IM5	ZFHX3,MAP3K1,PIK3CA,CDH1
breast_msk_2018:P-0012836-T01-IM5	ERBB2,FOXO1,CDH1
breast_ink4_msk_2021:P-0012836-T02-IM6	SH2B3,ASXL1,KIT,EPHB1,CDH1
breast_msk_2018:P-0013043-T01-IM5	PIK3CA,CDH1
breast_ink4_msk_2021:P-0013105-T01-IM5	BRCA2,PTPRD,NCOR1,TP53,CTCF,ESR1,CDH1,JAK1,NEGR1,RAD54L,BAP1
breast_msk_2018:P-0013105-T01-IM5	BRCA2,PTPRD,NCOR1,TP53,CTCF,ESR1,CDH1,JAK1,NEGR1,RAD54L,BAP1
breast_ink4_msk_2021:P-0013118-T01-IM5	FAT1,CDH1,SMAD4,ESR1
breast_msk_2018:P-0013118-T01-IM5	FAT1,CDH1,SMAD4,ESR1
breast_ink4_msk_2021:P-0013118-T02-IM6	CDH1,SMAD4,ESR1
breast_msk_2018:P-0013172-T01-IM5	TBX3,ERBB2,CIC,CDH1
breast_ink4_msk_2021:P-0013172-T02-IM6	ERBB2,FOXA1,CDH1,TBX3,MTOR
breast_ink4_msk_2021:P-0013219-T02-IM6	LYN,FLT3,KMT2C,TP53,PTEN,INPPL1,ESR1,TBX3
breast_msk_2018:P-0013411-T01-IM5	KDM6A,CBFB,CDH1
breast_ink4_msk_2021:P-0013486-T02-IM6	YAP1,DICER1,FAT1,NOTCH2,ALK,SPEN,IRS1,PIK3CD,REL,SLX4,ARID2,ATRX,TET1,ARID1B,CDKN2A,TP53,PTEN,ROS1,PIK3R1,EPHA5,BRD4,EPCAM,MAP3K1
breast_ink4_msk_2021:P-0013562-T01-IM5	EZH2,KDM5C,RHOA,PIK3CA
breast_msk_2018:P-0013562-T01-IM5	EZH2,KDM5C,RHOA,PIK3CA
breast_ink4_msk_2021:P-0013568-T01-IM5	XPO1,AKT1,CDH1,FGFR4,RAD21,MAP2K1,BTK,CREBBP
breast_msk_2018:P-0013568-T01-IM5	XPO1,AKT1,CDH1,FGFR4,RAD21,MAP2K1,BTK,CREBBP
breast_msk_2018:P-0013572-T01-IM5	XPO1,SMAD4,ERBB2,CDH1,RUNX1
breast_msk_2018:P-0013640-T01-IM5	CDH1
breast_ink4_msk_2021:P-0013707-T01-IM5	GATA3,EPHA5,FBXW7,PIK3CA,CCND2
breast_msk_2018:P-0013715-T01-IM5	KMT2C,CDH1,DNMT1,SPOP,RUNX1
breast_msk_2018:P-0013734-T01-IM5	TP53,ROS1,TBX3,PIK3CA,TSC2
breast_msk_2018:P-0013751-T01-IM5	ERBB2,AKT1,CBFB,CDH1
breast_ink4_msk_2021:P-0013895-T01-IM5	LATS2,TP53,GPS2,U2AF1,NBN,CTCF,FOXA1,JAK2,CDH1,FBXW7,PIK3CA,NF1,NUP93,FGFR1,H3C3
breast_msk_2018:P-0013895-T01-IM5	LATS2,TP53,GPS2,U2AF1,NBN,CTCF,FOXA1,JAK2,CDH1,FBXW7,PIK3CA,NF1,NUP93,FGFR1,H3C3
breast_ink4_msk_2021:P-0013895-T02-IM6	LATS2,TP53,GPS2,U2AF1,NBN,CTCF,FOXA1,JAK2,CDH1,FBXW7,PIK3CA,NF1,NUP93,H3C3
breast_ink4_msk_2021:P-0014067-T02-IM6	NOTCH4,TP53,TSHR,KMT2A,PRDM14
breast_ink4_msk_2021:P-0014092-T01-IM5	MST1R,KMT2C,PIK3CA,FAT1,MEF2B,KDM5C,MAP3K1
breast_ink4_msk_2021:P-0014259-T03-IM6	GSK3B,TP53
breast_ink4_msk_2021:P-0014259-T05-IM6	TP53
breast_ink4_msk_2021:P-0014276-T01-IM6	PIK3C2G,TP53,ANKRD11,PDGFRA,PIK3CA
breast_ink4_msk_2021:P-0014298-T01-IM6	TP53,MAP2K4,H3C8,CDH1,PIK3CA
breast_msk_2018:P-0014298-T01-IM6	TP53,MAP2K4,H3C8,CDH1,PIK3CA
breast_msk_2018:P-0014324-T01-IM6	ZFHX3,CDH1,PIK3CA,KMT2C
breast_ink4_msk_2021:P-0014372-T01-IM6	ERBB2,FOXA1,FLT4,CDH1
breast_msk_2018:P-0014372-T01-IM6	ERBB2,FOXA1,FLT4,CDH1
breast_ink4_msk_2021:P-0014372-T02-IM6	ERBB2,FOXA1,FLT4,CDH1
breast_ink4_msk_2021:P-0014378-T02-IM6	RB1,AKT1,GATA3,ASXL1,ESR1,CBFB,PIK3CB
breast_msk_2018:P-0014384-T01-IM6	AKT1,TP53,CDH1,TET2,PREX2
breast_ink4_msk_2021:P-0014384-T02-IM6	AKT1,TP53,CDH1,TET2,PREX2,BRCA1,PTPRT
breast_msk_2018:P-0014466-T01-IM6	SETD2,PTPRS,ERBB2,STK11,CDH1,MGA,PDGFRB,PIK3CA,ARID1A
breast_msk_2018:P-0014482-T01-IM6	CBFB,PIK3CA,CDH1
breast_msk_2018:P-0014484-T01-IM6	PTEN,CDH1
breast_msk_2018:P-0014488-T01-IM6	ERBB3,CCND1,CTCF,CDH1,MTOR,PIK3CA,NUP93,CREBBP
breast_msk_2018:P-0014490-T01-IM6	CDKN2A,PIK3CA,CDH1
breast_msk_2018:P-0014493-T01-IM6	XIAP,ERBB2,CDH1,TGFBR1,PIK3CA,MAP3K1
breast_msk_2018:P-0014494-T01-IM6	PIK3CA
breast_msk_2018:P-0014560-T01-IM6	MAP3K1,KDM6A,PIK3CA,CDH1
breast_msk_2018:P-0014699-T01-IM6	PIK3CG,FOXA1,PIK3CA,CDH1
breast_ink4_msk_2021:P-0014718-T01-IM6	NCOR1,SF3B1,PTEN,CDH1,BCOR,RUNX1,PIK3CA,ARID1A
breast_msk_2018:P-0014718-T01-IM6	NCOR1,SF3B1,PTEN,CDH1,BCOR,RUNX1,PIK3CA,ARID1A
breast_msk_2018:P-0014785-T01-IM6	RB1,NCOR1,PIK3CA,CDH1
breast_msk_2018:P-0014824-T01-IM6	AKT1,GATA3,NOTCH1,CDH1,CBFB
breast_msk_2018:P-0014826-T01-IM6	SOX9,PIK3CA,CDH1
breast_msk_2018:P-0014829-T01-IM6	FOXA1,CDH1,TBX3,RUNX1,PIK3CA
breast_msk_2018:P-0014830-T01-IM6	PIK3CA,CDH1
breast_msk_2018:P-0014842-T01-IM6	POLE,GATA3,SETD2,CDH1,RUNX1,PIK3CA
breast_ink4_msk_2021:P-0014842-T01-IM6	POLE,SETD2,GATA3,CDH1,RUNX1,PIK3CA
breast_ink4_msk_2021:P-0014842-T02-IM6	ERBB4,POLE,CDH1,MGA,RUNX1,PIK3CA
breast_msk_2018:P-0014866-T01-IM6	GATA3,MED12,MAP2K4,CDH1,TBX3,PIK3CA,MAP3K1
breast_ink4_msk_2021:P-0014903-T03-IM6	RB1,KLF4,TP53
breast_msk_2018:P-0014907-T01-IM6	IKBKE,REL,GATA3,AKT1,DAXX,TSC1,ESR1,KIT,TP53BP1,CDH1,AGO2,RUNX1,NF1,FAT1,RPS6KA4,MSH3,NOTCH2,PLCG2
breast_ink4_msk_2021:P-0014907-T01-IM6	IKBKE,REL,GATA3,AKT1,DAXX,TSC1,ESR1,KIT,TP53BP1,CDH1,AGO2,NF1,FAT1,MSH3,RPS6KA4,RUNX1,NOTCH2,PLCG2
breast_msk_2018:P-0014927-T01-IM6	SMO,PIK3CA,ARID1A,CDH1
breast_msk_2018:P-0014938-T01-IM6	EZH2,KMT2C,TP53,TSC1,FOXA1,ARID1A,CDH1,EPHB1,DUSP4,PIK3CA,NSD1,FH,DOT1L,MAP3K1
breast_msk_2018:P-0014939-T01-IM6	PIK3CA,CDH1
breast_msk_2018:P-0014940-T01-IM6	NF1,PIK3CA,CDH1
breast_msk_2018:P-0014951-T01-IM6	AKT1,CDH1
breast_msk_2018:P-0014970-T01-IM6	NOTCH4,CDH1,MTOR,FLT4,NF1,PIK3CA,FAT1,EIF4A2,PIK3CB,ATRX
breast_msk_2018:P-0015005-T01-IM6	GATA2,GATA3,ERBB3,CTCF,CDH1,PIK3CA
breast_ink4_msk_2021:P-0015097-T02-IM6	MST1R,PTPRD,BRIP1,KMT2C,NOTCH3,PTCH1,CTCF,ESR1,PIK3CA,PTPRT,MAP3K1
breast_ink4_msk_2021:P-0015099-T02-IM6	NCOR1,GATA3,TP53,PTEN,RASA1,CARD11,IRS2
breast_ink4_msk_2021:P-0015099-T03-IM6	SOS1,NCOR1,GATA3,TP53,PTEN,RASA1,CARD11,ICOSLG,AXIN1,FGF3
breast_ink4_msk_2021:P-0015116-T03-IM6	FOXO1,GATA3,ARID1A,TP53
breast_ink4_msk_2021:P-0015116-T04-IM6	BRIP1,GATA3,TP53,ARID1A,MCL1,FOXO1
brca_mapk_hp_msk_2021:P-0015283-T01-IM6	NTRK2,KMT2C,TP53,PIK3CA,TET1
breast_msk_2018:P-0015355-T01-IM6	SMARCD1,PARP1,PIK3CA,CDH1
breast_ink4_msk_2021:P-0015355-T01-IM6	SMARCD1,PARP1,PIK3CA,CDH1
breast_msk_2018:P-0015382-T01-IM6	PIK3CA,CDH1
breast_msk_2018:P-0015428-T01-IM6	SPEN,CDH1
breast_ink4_msk_2021:P-0015428-T01-IM6	SPEN,CDH1
breast_ink4_msk_2021:P-0015473-T01-IM6	SRSF2,RB1,AKT1,TP53,CDH1,BCL6,CBFB,CREBBP,ARID1A
breast_msk_2018:P-0015473-T01-IM6	SRSF2,RB1,AKT1,TP53,CDH1,BCL6,CBFB,CREBBP,ARID1A
breast_msk_2018:P-0015535-T01-IM6	NCOR1,ERBB2,BRAF,CDH1,DNAJB1,RUNX1,PIK3CA,INPP4A
breast_msk_2018:P-0015551-T01-IM6	RICTOR,CDH1
breast_msk_2018:P-0015565-T01-IM6	NCOR1,APC,GPS2,MITF,MAP2K4,SMAD4,CDH1,SPRED1,JUN,MTOR,EPHB1,TET2,PIK3CA,NF1,CIC
breast_ink4_msk_2021:P-0015565-T01-IM6	NCOR1,APC,GPS2,MITF,MAP2K4,SMAD4,CDH1,SPRED1,JUN,MTOR,EPHB1,TET2,PIK3CA,NF1,CIC
breast_ink4_msk_2021:P-0015568-T02-IM6	GATA3,TGFBR2,AR,ESR1,CDKN1B,MEN1
breast_ink4_msk_2021:P-0015577-T01-IM6	NFE2L2,SF3B1
breast_msk_2018:P-0015582-T01-IM6	CDH1,TBX3,CBFB,PIK3CA,CDKN1B
breast_ink4_msk_2021:P-0015670-T01-IM6	SF3B1,CDC73,PTEN,ESR1,DNMT1,PIK3CA,CREBBP,DOT1L,ATRX
breast_ink4_msk_2021:P-0015674-T01-IM6	HGF,PTCH1,JAK2,TET2,CDK12,BRCA1,SHQ1,CSF3R,PTPRT,HNF1A
breast_msk_2018:P-0015685-T01-IM6	AKT1,RUNX1,CDH1
breast_msk_2018:P-0015742-T01-IM6	ASXL2,CDH1
breast_msk_2018:P-0015743-T01-IM6	PIK3CA,CDH1
brca_mapk_hp_msk_2021:P-0015760-T01-IM6	BRIP1,TP53,RARA,ERBB2,LATS1,FAT1,ZFHX3,BRD4,KRAS
breast_msk_2018:P-0015864-T01-IM6	MAP3K1,FOXA1,PIK3CA,CDH1
breast_ink4_msk_2021:P-0015902-T01-IM6	RICTOR,ESR1,MTOR,NSD3,PRDM14,ERCC3,IRF4
